assertion_id,domain,gene,baseline_condition_proxy,followup_condition_proxy,baseline_env_proxy,followup_env_proxy,disease_architecture_regime,VCEP_covered_gene,VCEP_or_CSpec_resource,cab_balanced_direct_use_allowed,disease_specific_expert_review_required,population_or_penetrance_review_required,external_proxy_agreement_label
CANCER_141901,hereditary_cancer,BRCA2,"Hereditary cancer-predisposing syndrome;Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary breast ovarian cancer syndrome;not provided","Hereditary cancer-predisposing syndrome;Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary breast ovarian cancer syndrome;not provided",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_51962,hereditary_cancer,BRCA2,"Breast-ovarian cancer, familial, susceptibility to, 2","Breast-ovarian cancer, familial, susceptibility to, 2",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_142309,hereditary_cancer,BRCA2,"Hereditary cancer-predisposing syndrome;Breast-ovarian cancer, familial, susceptibility to, 2;not provided;Hereditary breast ovarian cancer syndrome","Hereditary cancer-predisposing syndrome;Breast-ovarian cancer, familial, susceptibility to, 2;not provided;Hereditary breast ovarian cancer syndrome",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_37449,hereditary_cancer,BRCA1,"Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary breast ovarian cancer syndrome;not provided;Hereditary cancer-predisposing syndrome;Familial cancer of breast;not specified;Breast and/or ovarian cancer","Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary breast ovarian cancer syndrome;not provided;Hereditary cancer-predisposing syndrome;Familial cancer of breast;Breast and/or ovarian cancer;Fanconi anemia, complementation group S;BRCA1-related cancer predisposition;BRCA1-related disorder;Inherited breast cancer and ovarian cancer",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_504065,cardiomyopathy,MYBPC3,,not provided;Hypertrophic cardiomyopathy,HCM,HCM,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,True,False,False,external_proxy_agrees_direct_use
CANCER_1069156,hereditary_cancer,APC,Familial adenomatous polyposis 1,Familial adenomatous polyposis 1,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_54757,hereditary_cancer,BRCA1,"Hereditary breast ovarian cancer syndrome;Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome;not provided;not specified","Hereditary breast ovarian cancer syndrome;Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome;not provided",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_831610,hereditary_cancer,PALB2,Familial cancer of breast,Familial cancer of breast,breast cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_agrees_direct_use
CM_429740,cardiomyopathy,DSP,,not provided;Arrhythmogenic cardiomyopathy with wooly hair and keratoderma;Arrhythmogenic right ventricular dysplasia 8,other/unknown,ARVC/ACM,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_90493,hereditary_cancer,MSH2,Lynch syndrome,Lynch syndrome,Lynch syndrome / mismatch repair cancer predisposition,Lynch syndrome / mismatch repair cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_231807,hereditary_cancer,PALB2,Hereditary cancer-predisposing syndrome;Familial cancer of breast,Hereditary cancer-predisposing syndrome;Familial cancer of breast,breast cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_agrees_direct_use
CANCER_189158,hereditary_cancer,ATM,Ataxia-telangiectasia syndrome;not provided;Hereditary cancer-predisposing syndrome,Ataxia-telangiectasia syndrome;not provided;Hereditary cancer-predisposing syndrome;Familial cancer of breast,pan-cancer / nonspecific cancer predisposition,breast cancer predisposition,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
ARR_1069329,inherited_arrhythmia,KCNH2,long qt syndrome,long qt syndrome,LQTS,LQTS,syndrome_organ_boundary,True,ClinGen Potassium Channel Arrhythmia VCEP,True,False,False,external_proxy_agrees_direct_use
CANCER_1075452,hereditary_cancer,ATM,Ataxia-telangiectasia syndrome,Ataxia-telangiectasia syndrome;not provided;Familial cancer of breast,syndromic cancer predisposition,breast cancer predisposition,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_requires_disease_specific_interpretation
CANCER_1771151,hereditary_cancer,PMS2,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_229713,hereditary_cancer,PALB2,Hereditary cancer-predisposing syndrome;Familial cancer of breast,Hereditary cancer-predisposing syndrome;Familial cancer of breast;not provided,breast cancer predisposition,breast cancer predisposition,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_agrees_direct_use
CM_44892,cardiomyopathy,DSP,,Arrhythmogenic right ventricular cardiomyopathy;not provided;Arrhythmogenic cardiomyopathy with wooly hair and keratoderma;Arrhythmogenic right ventricular dysplasia 8,ARVC/ACM,ARVC/ACM,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_126706,hereditary_cancer,PALB2,Familial cancer of breast;not provided;Hereditary cancer-predisposing syndrome,Familial cancer of breast;not provided;Hereditary cancer-predisposing syndrome;Hereditary breast ovarian cancer syndrome,breast cancer predisposition,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_requires_disease_specific_interpretation
CANCER_1787935,hereditary_cancer,MLH1,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome;Hereditary nonpolyposis colorectal neoplasms,pan-cancer / nonspecific cancer predisposition,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_7818,hereditary_cancer,PTEN,Cowden syndrome 1;PTEN hamartoma tumor syndrome,Cowden syndrome 1;PTEN hamartoma tumor syndrome,PTEN hamartoma tumor syndrome / Cowden,PTEN hamartoma tumor syndrome / Cowden,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_52276,hereditary_cancer,BRCA2,"Familial cancer of breast;Breast-ovarian cancer, familial, susceptibility to, 2","Familial cancer of breast;Breast-ovarian cancer, familial, susceptibility to, 2",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_254597,hereditary_cancer,BRCA2,"Breast-ovarian cancer, familial, susceptibility to, 2","Breast-ovarian cancer, familial, susceptibility to, 2",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_38170,hereditary_cancer,BRCA2,"Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary breast ovarian cancer syndrome;Hereditary cancer-predisposing syndrome;not provided","Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary breast ovarian cancer syndrome;Hereditary cancer-predisposing syndrome;not provided;Familial cancer of breast;Monogenic short statue",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_54351,hereditary_cancer,BRCA1,"Hereditary breast ovarian cancer syndrome;Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome","Hereditary breast ovarian cancer syndrome;Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome;not provided",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_826059,hereditary_cancer,CHEK2,Hereditary cancer-predisposing syndrome;not provided,Hereditary cancer-predisposing syndrome;Familial cancer of breast;Colon adenocarcinoma;not provided,pan-cancer / nonspecific cancer predisposition,breast cancer predisposition,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,False,True,external_proxy_requires_disease_specific_interpretation
CANCER_407735,hereditary_cancer,ATM,Ataxia-telangiectasia syndrome,Ataxia-telangiectasia syndrome;Hereditary cancer-predisposing syndrome;Familial cancer of breast,syndromic cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_requires_disease_specific_interpretation
CANCER_1386155,hereditary_cancer,MSH2,Hereditary nonpolyposis colorectal neoplasms,Hereditary nonpolyposis colorectal neoplasms,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_55404,hereditary_cancer,BRCA1,"Hereditary cancer-predisposing syndrome;Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary breast ovarian cancer syndrome","Hereditary cancer-predisposing syndrome;Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary breast ovarian cancer syndrome",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_1074552,hereditary_cancer,MSH6,Hereditary nonpolyposis colorectal neoplasms,Hereditary nonpolyposis colorectal neoplasms,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
ARR_983076,inherited_arrhythmia,KCNH2,long qt syndrome 2,long qt syndrome 2,LQTS,LQTS,syndrome_organ_boundary,True,ClinGen Potassium Channel Arrhythmia VCEP,True,False,False,external_proxy_agrees_direct_use
CM_42556,cardiomyopathy,MYBPC3,,not provided;Hypertrophic cardiomyopathy;Primary familial hypertrophic cardiomyopathy;Cardiovascular phenotype;Cardiomyopathy;Hypertrophic cardiomyopathy 4;Left ventricular noncompaction 10;MYBPC3-related disorder,HCM,LVNC,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_51882,hereditary_cancer,BRCA2,"Breast-ovarian cancer, familial, susceptibility to, 2","Breast-ovarian cancer, familial, susceptibility to, 2",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_840256,hereditary_cancer,CHEK2,Familial cancer of breast,Familial cancer of breast,breast cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_agrees_direct_use
CM_817686,cardiomyopathy,LMNA,,not provided;Charcot-Marie-Tooth disease type 2,other/unknown,other/unknown,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
